"country","region","year","sex","age_group","percent_of_cvd_deaths","trans_fat_pct_kcal_day","sodium_g_per_day","fiber_g_per_day","fruit_g_per_day","legumes_g_per_day","mean_prev_overweight","mean_change_overweight","mean_prev_obese","mean_change_obese","smoking_or_tobacco_use","gdp_billions"
"Bulgaria","Balkans",2012,"Male","40-44 years",38.5116644787229,0.315434934256876,5.97682498166284,11.980044141042,84.5249904685944,28.0437072402396,0.369437114565505,0.0719322326835695,0.248805304491694,0.524711905041698,NA,125.269
"Bulgaria","Balkans",2012,"Female","40-44 years",29.2933825153812,0.311485759579122,4.23159880495415,11.9293762089843,81.3364098277401,32.3715434953242,0.231689555116499,0.0851960613535085,0.247651686699094,0.528426002500272,NA,125.269
"Bulgaria","Balkans",2012,"Male","45-49 years",42.5025986492084,0.31798191744275,6.47301804181575,12.6330956716394,92.9194368465674,28.2841819143853,0.378586224389752,0.059220389830762,0.256234700458506,0.481446511370592,NA,125.269
"Bulgaria","Balkans",2012,"Female","45-49 years",34.2105467965025,0.320082395486062,4.49121260074551,12.5470152254351,89.3973213345934,32.5338769902496,0.245820581651719,0.0645144745474487,0.325037531730544,0.493501442999397,NA,125.269
"Bulgaria","Balkans",2012,"Male","50-54 years",45.3402873994,0.324702206989904,5.84404778393878,13.2263107530971,101.406318001067,28.61331512495,0.357144986689989,0.0301318325495106,0.293134463052163,0.458748220370037,NA,125.269
"Bulgaria","Balkans",2012,"Female","50-54 years",36.9830152661457,0.323476605102214,4.04873246068557,13.1785667347386,97.6565377829927,33.108102210156,0.265473946902494,-0.0040735293544045,0.355017949239157,0.440376208034788,NA,125.269
"Bulgaria","Balkans",2012,"Male","55-59 years",47.0948533048249,0.331388235735944,5.73950284638017,13.8528159793493,109.705666666377,28.6683344234691,0.339997876258379,0.0010739009739481,0.330149810704795,0.428357254847067,NA,125.269
"Bulgaria","Balkans",2012,"Female","55-59 years",41.1009322645017,0.328658316241178,4.01887248382018,13.7582762214331,105.092860658558,32.9585299530852,0.25913896367419,-0.0194359948518901,0.396892555674225,0.380733463246069,NA,125.269
"Bulgaria","Balkans",2012,"Male","60-64 years",50.572446482954,0.338508970691342,5.72695486582996,14.0583667212015,113.642468207013,28.3827141369626,0.362767900116405,-0.0135765138135067,0.327420602275818,0.422994255876615,NA,125.269
"Bulgaria","Balkans",2012,"Female","60-64 years",48.5409140592117,0.335093019181599,4.00339755609704,13.9701204121458,109.116946859087,32.5030161549266,0.268671483043548,-0.0583107019954961,0.401672126669261,0.393740335878564,NA,125.269
"Bulgaria","Balkans",2012,"Male","65-69 years",54.0624007162947,0.341181768705051,5.86202266923179,13.6322005833966,111.310703686437,27.3329607198439,0.459569060498769,0.0031636225820368,0.31600497849081,0.399440260023561,NA,125.269
"Bulgaria","Balkans",2012,"Female","65-69 years",55.4363932497973,0.342303416146896,4.25287154753136,13.5461893718858,106.604740292211,31.4765250631921,0.254418821553627,-0.0367603902049971,0.403008163346728,0.394693487314803,NA,125.269
"Bulgaria","Balkans",2012,"Male","70-74 years",60.0907419406403,0.352399913879778,6.41793924280881,13.232215656841,109.094388996773,26.3499093514197,0.397462876682532,0.0380048985296075,0.285398925554904,0.436454775715874,NA,125.269
"Bulgaria","Balkans",2012,"Female","70-74 years",64.6408405732485,0.353349045587501,4.96625559725162,13.1232510004946,104.599398403617,30.3182125189195,0.239387260559147,0.0005621898299677,0.385567837136891,0.440754001547485,NA,125.269
"Bulgaria","Balkans",2012,"Male","75-79 years",65.632412758755,0.359551308972854,7.04807143978327,12.769817919264,106.921133151851,25.3039258819056,0.404696650550898,0.081800060399002,0.22124410719584,0.496901410488074,NA,125.269
"Bulgaria","Balkans",2012,"Female","75-79 years",71.842374530427,0.356605706969215,5.55709883433058,12.7147594157735,102.534737832198,29.0532963783481,0.287340251119321,0.0195696780141681,0.353477380930801,0.45050569200907,NA,125.269
"Bulgaria","Balkans",2012,"Male","80-84 years",71.1534000142076,0.371240432152533,6.69048089399718,11.6579750557062,101.267386904389,22.607284851847,0.329877554946667,0.0946759012049511,0.255876460748282,0.54099710706091,NA,125.269
"Bulgaria","Balkans",2012,"Female","80-84 years",77.6148943890662,0.374633755254678,5.14568700075863,11.6214042606125,97.6440255205837,26.0810322922469,0.317998456315134,0.076702280367822,0.285763396254957,0.559647821623988,NA,125.269
"Ukraine","Eastern Europe",2012,"Male","25-29 years",10.8220517140063,0.174310214547747,3.16072599452016,15.1880367125165,59.8265528821207,18.0164692444837,0.274316625357727,0.496105075887085,0.102735515621504,1.46142632497204,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","25-29 years",9.446994010556,0.176153742354004,2.30906878780323,15.1016884284716,57.5168704241751,20.7484448858229,0.189592931263326,0.546781123683838,0.138717567708764,1.3121446274224,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","30-34 years",14.6726194746271,0.175636893009173,3.39182308445568,15.4523269944379,62.0520453756049,18.5687034178807,0.335174087802023,0.38814177075093,0.137872166083858,1.50749942211906,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","30-34 years",11.7357449625846,0.17607204508585,2.37170748526466,15.379656946065,59.2614743981097,21.3420315396287,0.231538937078243,0.300577087539435,0.222011874290643,0.954176679425506,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","35-39 years",19.4717655534533,0.17934297528089,3.459670957419,15.6947045796609,64.0008105538569,19.1957291825884,0.357912541841445,0.294000990713159,0.186685035855392,1.28228192369975,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","35-39 years",15.5981822018159,0.177591536337237,2.50441207334882,15.5982240718493,61.3788924903851,22.1349539387186,0.26290872774917,0.127889046905531,0.273187249135124,0.750888451654726,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","40-44 years",26.3578557800183,0.181901823295697,3.46142467848649,16.1580485511398,67.8567947386443,19.4397985449265,0.383132041174801,0.184568778299584,0.212515217279976,1.2650169002997,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","40-44 years",20.0579793591459,0.180213688960112,2.55417233697838,16.0849686936191,65.1726677882477,22.4700858313717,0.246838834007511,0.0414371013622314,0.371375411583644,0.592947025067115,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","45-49 years",33.5588580752034,0.182699474012152,3.31206444932559,16.9910301599768,74.4903782761604,19.7100165687652,0.360483359363181,0.143726610461991,0.25904079728127,1.12145123157176,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","45-49 years",25.8483369305725,0.185204928145616,2.31319681944624,16.9095189876589,71.6237088631891,22.8274148261747,0.252552157582,-0.0915521346166156,0.456531912549986,0.410631112544148,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","50-54 years",40.1929819765635,0.186287076429182,3.50843765260443,17.8590549982333,81.1258965887545,19.9716990884129,0.359400948211695,0.0698621980574295,0.306766157272196,0.93680441326829,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","50-54 years",32.6269934046759,0.186976139387131,2.37678943372828,17.7449450720679,78.2402975484539,23.0416282086251,0.247066283128659,-0.134547995727771,0.513557769756563,0.398146944184591,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","55-59 years",46.5396658490055,0.190330549425472,3.200817454147,18.6491593765854,87.7696893840342,19.8774853782532,0.340926407932627,0.0350696880464971,0.31832930369849,0.909936599861657,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","55-59 years",42.1524641444413,0.191644786589811,2.30120141021846,18.5428601880312,84.3966456079573,23.0221111439375,0.233497448585434,-0.13141771821204,0.539848370480075,0.451262185295366,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","60-64 years",55.6330573232027,0.194086528122572,3.122971215273,18.9883472661833,91.1447816881316,19.656079668818,0.341469842049279,0.12101359557371,0.288767665702023,0.956597864388044,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","60-64 years",54.4074271812204,0.193312907547245,2.15295541894383,18.8768267036124,87.3673967031065,22.7694718483882,0.230021827848639,-0.0963352818250511,0.530875367174777,0.531362451586005,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","65-69 years",61.9669347391548,0.198674067724309,2.89266807923968,18.3795266411124,88.9504174229801,19.0754855000077,0.352591179711972,0.0883706183975099,0.279438860850493,0.875404263610891,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","65-69 years",64.7239263277497,0.199303696281881,2.1446929785336,18.2851826715422,85.4645128321772,21.9618756293473,0.258791670214848,-0.139973777645938,0.529852209789358,0.379668387898062,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","70-74 years",68.7936908208242,0.202562038450126,2.84084372989319,17.8098440850376,87.4044574407202,18.3259099348293,0.355299405870629,0.0614506594798464,0.270860907079052,0.987402540965141,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","70-74 years",74.7237437004803,0.20517386814781,2.25818592724652,17.7090351825668,84.1187970482751,21.0897446290792,0.240138922560302,-0.154360971703499,0.531149934585565,0.513543775214453,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","75-79 years",75.1411619700803,0.206918912360885,2.87380926686549,17.2707425542397,85.336053290688,17.4997190643912,0.313064596597347,0.0734197176811504,0.288211880669765,0.924816872047849,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","75-79 years",81.8078720328647,0.205788832206659,2.24732114028373,17.1413898697082,82.0382900591596,20.2282218267645,0.246030226910306,-0.126985195961765,0.482708898098623,0.560426887203028,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Male","80-84 years",80.5568399901257,0.216932250511205,2.90351020748077,15.7102473529958,80.7088723086534,15.7909369471051,0.292931270613123,0.143938316131749,0.240637478225161,1.06604917639576,NA,524.2083125
"Ukraine","Eastern Europe",2012,"Female","80-84 years",86.1124457316112,0.216223698059073,2.30081429794776,15.6278169091208,77.4809867702322,18.1369578658977,0.240573259946725,0.0786512567669467,0.31579814627819,0.940612100263277,NA,524.2083125
"Bulgaria","Balkans",2014,"Male","25-29 years",16.3008321903602,0.3045645419535,5.91766738074475,11.4656262466995,76.5400597053351,25.1851811603665,0.293840506367454,0.228082839420997,0.123156216033336,0.726296718057233,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","25-29 years",19.7503004499044,0.308570642559293,4.04489122506068,11.3974668394179,73.539350636455,29.1341386754811,0.131782071740079,0.297941503241363,0.119561988145744,0.874678661783681,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","30-34 years",23.9073595221496,0.306188321285299,5.46716043932926,11.6843415631339,78.6647922281481,25.8709212547403,0.345533917959501,0.117351511814621,0.214230919040926,0.607763252138936,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","30-34 years",20.8541009316799,0.307979612940256,3.86261664426595,11.5932882967926,75.5548252854367,29.9944526491065,0.184723679407037,0.222460293578616,0.205932697445734,0.747143431138832,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","35-39 years",30.9208023144928,0.310820492308123,5.59909016137801,11.8687016170401,82.0004088191218,26.7846140148999,0.379509718012676,0.0840383003831015,0.239838495970238,0.535170818055293,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","35-39 years",22.1231854453404,0.312053128796572,3.93285035617685,11.7835349990914,78.7869981295693,30.7825949696262,0.179101655353144,0.1547797104703,0.233944686632115,0.649310049991593,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","40-44 years",36.989084699254,0.319433073589836,5.940157601363,12.1930942554992,86.3692546005869,27.2209622183073,0.369603502372811,0.0719322326835695,0.254147181707237,0.524711905041698,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","40-44 years",27.8357851951907,0.316142166240261,4.19919270762185,12.1418794966982,83.2479185728104,31.4104302606548,0.232275749380054,0.0851960613535085,0.254591310361507,0.528426002500272,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","45-49 years",41.3351495937307,0.32080768384846,6.40225784114978,12.8633871578615,95.0712890601712,27.5013838178336,0.378298290520303,0.059220389830762,0.261912746186683,0.481446511370592,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","45-49 years",30.6617965566427,0.322519211361526,4.42529700362116,12.7817547934586,91.4846116836136,31.5853189468341,0.246318024967045,0.0645144745474487,0.331754478049249,0.493501442999397,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","50-54 years",44.0787063371347,0.327394056090804,5.85665957687619,13.4737670763593,103.879695251994,27.6925151122887,0.356720251576844,0.0301318325495106,0.298757094515883,0.458748220370037,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","50-54 years",34.7135719186175,0.326913885068244,4.00272692274049,13.4275951081223,100.011364952179,32.1445476928716,0.264066349092991,-0.0040735293544045,0.362730570728256,0.440376208034788,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","55-59 years",46.9054575715289,0.334122576758962,5.74393747969669,14.0839551474121,112.070973879368,27.8176002177093,0.339272882654459,0.0010739009739481,0.335852509788257,0.428357254847067,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","55-59 years",40.0719646029625,0.331950979385225,3.97883131980961,13.9961265961654,107.57798990323,31.9407511843755,0.258752961069992,-0.0194359948518901,0.40396251352722,0.380733463246069,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","60-64 years",49.8491264888058,0.341892042101868,5.72093962982743,14.303246681917,116.169071024483,27.5787453920756,0.362006585401187,-0.0135765138135067,0.333376592057073,0.422994255876615,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","60-64 years",46.9131378287572,0.337992632434896,3.95392056811493,14.2014128734858,111.701041893119,31.4215493458345,0.266342737178078,-0.0583107019954961,0.410201476902215,0.393740335878564,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","65-69 years",53.5340876443495,0.346075976307041,5.81731695963089,13.8704647717891,113.827874250676,26.5426005118346,0.457511644301803,0.0031636225820368,0.32112854789192,0.399440260023561,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","65-69 years",53.6420867909393,0.3460216694575,4.17036544826609,13.7866175997123,108.942607400033,30.5400477492583,0.253357195445436,-0.0367603902049971,0.411281183995527,0.394693487314803,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","70-74 years",58.8972690785523,0.356125662907013,6.34636260178648,13.4734918364547,111.68738027734,25.5954891238752,0.397962335720843,0.0380048985296075,0.290723631767225,0.436454775715874,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","70-74 years",62.9213408659494,0.355058395065771,4.88705269362057,13.3566645268722,106.923144082204,29.374489938528,0.239384135409991,0.0005621898299677,0.393828018813244,0.440754001547485,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","75-79 years",64.3109496071816,0.365037606548051,7.03196212884483,13.0045767158048,109.602817569911,24.5698230504155,0.405357422673898,0.081800060399002,0.225913624504171,0.496901410488074,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","75-79 years",70.3423537408432,0.363206800492662,5.53966858287649,12.9406671516761,105.03108249655,28.2405348337752,0.285870847906452,0.0195696780141681,0.361739253090051,0.45050569200907,NA,122.941539062
"Bulgaria","Balkans",2014,"Male","80-84 years",70.0373804200476,0.374267801122531,6.69312503771055,11.889130074602,103.732619112114,22.0555912289552,0.330708613342372,0.0946759012049511,0.260910000794446,0.54099710706091,NA,122.941539062
"Bulgaria","Balkans",2014,"Female","80-84 years",76.4669645771262,0.378971434198187,5.14217135633066,11.860313626428,100.150548827882,25.4410073442127,0.317857074946629,0.076702280367822,0.293132548552874,0.559647821623988,NA,122.941539062
"Slovenia","Central Europe",2017,"Male","25-29 years",3.66255191064763,0.849958909298956,5.91500652043335,14.2190950827862,148.537909029891,9.08288022874156,0.297392869946772,0.171296728536859,0.176679827707515,0.786418643691239,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","25-29 years",4.66219280318634,0.848814247940476,3.99825219003279,14.0466224145975,144.695019777184,10.4752995633374,0.150508273098768,0.246554891224537,0.157183594328586,1.63847144489923,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","30-34 years",5.47440359280599,0.862234518747906,5.40918163461685,14.4230945068107,153.461263093555,9.30422163790103,0.343690319575338,0.111505604337808,0.21439414118875,0.754746491843015,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","30-34 years",6.00328021410826,0.856138823062105,3.89409278851959,14.3446010301,149.335288031594,10.7350189712014,0.169909446435006,0.180520412639959,0.225612859379616,1.1753341976682,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","35-39 years",9.91684775614643,0.868078873808771,5.59265278045066,14.6215455726074,160.937816175108,9.59964156345601,0.347423404338064,0.0066069734155016,0.297737896154935,0.627772780623161,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","35-39 years",6.75028553027968,0.867957516545594,3.90699548915593,14.5549789090075,154.284304883161,11.0001185982665,0.221306569264715,0.0728958498543403,0.309651673809245,1.06886518729967,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","40-44 years",12.9752348972884,0.881057534049545,5.9359472907252,15.1083858299862,168.730435863529,9.70267195750336,0.372972629514914,0.0015108010981651,0.31264660482565,0.564376336409339,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","40-44 years",7.87138413747459,0.876622014147592,4.19183456061482,15.0545505949474,164.283573230603,11.1883796824587,0.184775091875409,0.0350179801861206,0.335883087638268,0.981254534071017,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","45-49 years",17.1860983650943,0.892898115406816,6.34621885187031,15.8868394288821,182.307001917636,9.79826150796035,0.435612394796562,-0.0241109596277588,0.308038283902584,0.561591366796734,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","45-49 years",9.47190363866509,0.89989838594498,4.41532767234599,15.7745181842677,178.58821264388,11.2720333720547,0.240688382972554,-0.0131577791300997,0.383541281777362,0.853675254320633,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","50-54 years",19.6837526532191,0.915699190424462,5.86164930395153,16.6843193009962,200.315558727416,9.91147231991227,0.391587616554339,-0.0398372959273496,0.370091578063417,0.506677887280337,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","50-54 years",11.0383126561116,0.916119598240935,3.98301340399025,16.5277565660695,192.328422470227,11.4640574241888,0.228202919539243,-0.0836491325947817,0.418095321543993,0.6750639593884,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","55-59 years",20.2279680829225,0.926810857809283,5.77014465045865,17.3238027399571,215.935229260337,9.93880711124855,0.375603019183038,-0.0874412351931825,0.413252060686679,0.495790746792819,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","55-59 years",11.2327548771749,0.916702921593458,3.97323932311458,17.3228067684742,208.321827442081,11.5053108223213,0.238539704924523,-0.144610944448578,0.459631796616446,0.524221093287604,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","60-64 years",22.757448496982,0.952288843799376,5.71401101720927,17.6191640486363,222.470662646447,9.82253842392288,0.35929069742218,-0.0969306364443782,0.423550523916752,0.462324992081795,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","60-64 years",14.4886701851443,0.938537857158468,3.9390516576693,17.4374047887578,216.596316325889,11.2744024450645,0.26842564521723,-0.114780516508925,0.480806472850655,0.574893923748917,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","65-69 years",24.5370073793948,0.956131346820239,5.80888848823885,17.1226176873665,218.128902887004,9.53963952814927,0.35961850267901,-0.0949076387432902,0.42415396587165,0.438587116332586,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","65-69 years",18.4922541049662,0.960297540677116,4.16372484627507,17.0566040495808,210.854141005354,10.9121724190831,0.256836717624815,-0.137979235139985,0.500501999795003,0.482618210452647,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","70-74 years",28.5107213670301,0.994009451857477,6.32740111615489,16.5958606586985,216.045194203962,9.21569022685767,0.369649532880249,-0.0699898690452129,0.399918295026011,0.478440103099545,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","70-74 years",25.5662574770179,0.986670074919531,4.85360288939896,16.4861830478033,208.352584151562,10.5958358446977,0.291739178569699,-0.0214149089377736,0.461603200246041,0.615324662810313,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","75-79 years",33.1617138071079,1.01634808943934,7.05686702754544,16.1049263326884,211.088707045202,8.83735122787387,0.358428815872376,-0.0387504016468098,0.38370742730075,0.523216109138085,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","75-79 years",34.04005820774,1.00815069352964,5.51362148761307,16.0378561906907,204.070440867858,10.1058724831153,0.268764845425898,-0.143126418558536,0.470274625821374,0.573022894952712,NA,65.6030625
"Slovenia","Central Europe",2017,"Male","80-84 years",38.4836095366826,1.03864202878953,6.67649864482275,14.7610412550682,203.557771802739,8.0961447335995,0.319912262218519,-0.0184426038441239,0.358554732488386,0.576460523348375,NA,65.6030625
"Slovenia","Central Europe",2017,"Female","80-84 years",44.0707440748856,1.0479903543216,5.18676679517468,14.6386551741321,197.651519475772,9.32973271772807,0.314964416653799,0.0832468298710655,0.339389319433504,0.860631924490135,NA,65.6030625
"North Macedonia","Balkans",2010,"Male","25-29 years",13.8500465990873,0.321951675303793,6.24776481494702,15.035671379239,144.316263583903,22.8178373069466,0.312177781522514,0.230052779833625,0.134887918477373,0.791112173523589,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","25-29 years",17.3972030205046,0.322893096748283,4.20226971322257,14.9666598710435,138.759009267822,26.2936996265022,0.235991041908084,0.630673383605354,0.0798883006437079,2.08007580948579,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","30-34 years",20.9090792468783,0.320849008737507,5.54520603445007,15.3217335905987,149.392257873608,23.4928097993116,0.370058691074812,0.149739665992222,0.175871517200794,0.67823864041874,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","30-34 years",21.4058684430167,0.319882017044872,3.92621292553408,15.2099489068114,143.310723547508,26.9963136469914,0.278952737164563,0.426882469107651,0.125454147280555,1.67373157102808,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","35-39 years",29.2613330572295,0.326820604486485,5.72201401288734,15.5224112146341,154.754311658619,24.2887103812979,0.410312212471198,0.0901923315880881,0.22070376480901,0.611607611632395,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","35-39 years",24.5076605909844,0.325277314367745,3.94093956218626,15.4517128638633,148.971293539741,27.8499738504906,0.368081498173679,0.304295625754219,0.172300905417881,1.42149495451602,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","40-44 years",36.5013573212694,0.336267832914704,6.00877448266061,15.9958408717704,163.877807050157,24.6002789643344,0.416801830290706,0.0483705108334905,0.257322326245183,0.542407796080784,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","40-44 years",28.8880470723718,0.33198126281859,4.25054324731785,15.9046340342028,157.45384831955,28.3814124764048,0.362926365133491,0.166822529943998,0.250264233671817,1.20409894423887,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","45-49 years",39.5185787941374,0.335626735951793,6.53551998318243,16.8302054044799,180.628239445224,24.8282050888473,0.426416480783052,0.0285138829207317,0.277580797738085,0.510324629225159,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","45-49 years",31.6523817160785,0.336962323932766,4.56691213185367,16.7335070807903,173.683807172136,28.6156809486166,0.352732782613795,0.0538115967814741,0.299344725420112,1.04687096628686,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","50-54 years",41.301611244297,0.339734989235181,5.81836309398357,17.682348612204,197.326490276567,25.1957395678157,0.408402841386575,0.0069721046435704,0.312088889488001,0.476849020444794,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","50-54 years",35.3804867501039,0.341105927665333,4.08553121062544,17.5679727316554,189.677252311848,29.0048716041932,0.32757575382759,0.0290971713103579,0.314453406421906,0.94693348701538,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","55-59 years",43.0474716969173,0.350290798467991,5.7365216010558,18.4936566109315,214.294264485633,25.2110332816717,0.391943789722174,-0.0067936139371483,0.32916182648984,0.475459490744006,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","55-59 years",40.6547783020021,0.348954902933045,4.08630042223452,18.3908778150876,205.842458014749,29.0728308182338,0.316860496334261,-0.0508087202080103,0.359116418758899,0.836362668366797,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","60-64 years",46.3425223554432,0.358933300940358,5.69339057062463,18.7869578803605,222.068364004429,24.888616582535,0.399006397236253,0.0270541363688239,0.29990491211457,0.53314390452332,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","60-64 years",46.9859184375441,0.357299913075967,4.05748227906364,18.6993119476791,213.436580350774,28.6517961430002,0.319634019214797,-0.0890824967234951,0.406926188024488,0.701173100468329,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","65-69 years",51.1186554977983,0.360895547007229,5.9086109363528,18.2196146781841,216.532403660211,24.0912757194607,0.407424258073421,0.0983969851484671,0.222779216087187,0.727128201985493,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","65-69 years",54.5084602085422,0.362034781630303,4.31792862809936,18.1275284214269,208.687557069345,27.7572850214681,0.312154962119982,-0.121376947633092,0.4494072050391,0.587439715562528,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","70-74 years",56.620094700888,0.373924751383014,6.53355351046714,17.6510344271611,213.337392381244,23.1450499178514,0.39750666528565,0.120678146550343,0.196973458334759,0.724258196944121,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","70-74 years",63.1096948163943,0.372769579176253,4.99517530679391,17.5416221651772,205.040535803832,26.7860212779355,0.317662902506279,-0.112705073280246,0.427801539240217,0.621534358423188,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","75-79 years",62.9298401723891,0.380963778072144,7.08202524045601,17.0678470458584,208.243730726976,22.2783261624382,0.392904121409852,0.140885551593718,0.16899859436767,0.818466093798257,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","75-79 years",70.0123858780696,0.381182449282426,5.5710890801415,16.9799174951054,200.005656861089,25.7250329654946,0.33156726893504,-0.0605465249374569,0.374739969214664,0.74550981979744,NA,26.234134765
"North Macedonia","Balkans",2010,"Male","80-84 years",68.9708977366955,0.398304136606192,6.70916218390187,15.5462480607938,197.829992326075,20.282711179345,0.322620887292216,0.199148500393359,0.1559645535297,0.811654259584437,NA,26.234134765
"North Macedonia","Balkans",2010,"Female","80-84 years",75.8738898253047,0.39607164022292,5.15057551417861,15.466192797463,189.812470617576,23.3109669227401,0.364774857026655,0.0513399560005578,0.255822495228859,1.08545955222644,NA,26.234134765
"Poland","Central Europe",2011,"Male","25-29 years",5.93677767853921,0.308614518558759,5.278903859938,16.8422294328404,77.6861927042666,15.3064513788776,0.391637568292035,0.377500588837957,0.0842036796537971,1.15962744146791,NA,961.3095625
"Poland","Central Europe",2011,"Female","25-29 years",9.05620230178082,0.309892495052754,3.39186667936559,16.6913222997812,74.6473471763478,17.6651014908726,0.142715719285264,0.463293804078869,0.114437832265112,1.54284689441409,NA,961.3095625
"Poland","Central Europe",2011,"Male","30-34 years",9.9109006195407,0.311465157651109,5.22017599901795,17.073378157137,80.3420569336711,15.7653344862139,0.420306040788008,0.183357204516091,0.0758820760075184,0.742457521273563,NA,961.3095625
"Poland","Central Europe",2011,"Female","30-34 years",11.0534294921584,0.312030626143365,3.41634804897687,16.9353005823464,77.0929655265112,18.098393685214,0.193491179500158,0.382383674137969,0.145551752185041,1.19604769950901,NA,961.3095625
"Poland","Central Europe",2011,"Male","35-39 years",14.6311075230646,0.317241079355168,5.42837460809,17.3242202302253,83.3292036985843,16.2469541799404,0.534517053575261,0.144053374899707,0.104539040396527,0.767190609749038,NA,961.3095625
"Poland","Central Europe",2011,"Female","35-39 years",11.6561932563413,0.315925827385424,3.6441104774128,17.1935008794334,80.1404999278222,18.6645697937032,0.209060240754366,0.294168427080344,0.169777855253563,0.974092974834505,NA,961.3095625
